window_size,n_lags,lambda,r2_insample_stage1,r2_oos_stage1,r2_insample_stage2,r2_oos_stage2,kappa,kappa_tstat,intercept,intercept_tstat,n_observations,n_windows,n_oos_predictions_stage2
200,1,0.004882151906398154,-0.0016534009458134226,-0.0020086079581225214,-1.2088226075679387e-06,-0.0023505775523346983,0.5,,0.0004238926229487056,1.894623476839336,1687,1688,1586
200,1,0.009416506865542334,-0.0016534009458134226,-0.0020086079581225214,-1.2088226075679387e-06,-0.0023505775523346983,0.5,,0.0004238926229487056,1.894623476839336,1687,1688,1586
200,1,0.008777381800309384,-0.0016534009458134226,-0.0020086079581225214,-1.2088226075679387e-06,-0.0023505775523346983,0.5,,0.0004238926229487056,1.894623476839336,1687,1688,1586
200,1,0.006386137029891565,-0.0016534009458134226,-0.0020086079581225214,-1.2088226075679387e-06,-0.0023505775523346983,0.5,,0.0004238926229487056,1.894623476839336,1687,1688,1586
200,1,0.004666076055864927,-0.0016534009458134226,-0.0020086079581225214,-1.2088226075679387e-06,-0.0023505775523346983,0.5,,0.0004238926229487056,1.894623476839336,1687,1688,1586
200,1,0.007088116333636816,-0.0016534009458134226,-0.0020086079581225214,-1.2088226075679387e-06,-0.0023505775523346983,0.5,,0.0004238926229487056,1.894623476839336,1687,1688,1586
100,1,0.006386137029891565,-0.004393797798560037,-0.0018806559403643508,-3.2816885380260175e-06,-0.0023676691360425828,0.002758829241835452,0.00014205518688477792,0.0004579563915799431,2.0571040194594294,1787,1788,1686
100,5,0.006386137029891565,-0.0037511462904722486,-0.0018105269951440572,0.00014954435736380667,-0.0023794464127269155,0.4420484002262349,1.6583680857519831,0.0004432180089379427,2.000440637511682,1783,1784,1682
100,3,0.006386137029891565,-0.003753810466202837,-0.00180134180849989,0.00014768082578320296,-0.002386269436881694,0.4420486519413465,1.6542957911069363,0.00044731792549938863,2.0151142239663105,1785,1786,1684
100,8,0.007088116333636816,-0.0038949443466819575,-0.0021075578779163884,0.00027704830519037493,-0.002394211668251822,0.48715364650057746,1.2969627745886763,0.0004690348893484989,2.12318956327902,1780,1781,1679
200,2,0.004882151906398154,-0.001654240936952061,-0.002011238998396614,-3.4739802079464255e-07,-0.0024479686292138148,0.5,,0.00043342813675803027,1.9379354934924828,1686,1687,1585
200,2,0.007088116333636816,-0.001654240936952061,-0.002011238998396614,-3.4739802079464255e-07,-0.0024479686292138148,0.5,,0.00043342813675803027,1.9379354934924828,1686,1687,1585
200,2,0.004666076055864927,-0.001654240936952061,-0.002011238998396614,-3.4739802079464255e-07,-0.0024479686292138148,0.5,,0.00043342813675803027,1.9379354934924828,1686,1687,1585
